Acct id,min,max,mean,std,median,min_l3,max_l3,mean_l3,std_l3,median_l3,min_l6,max_l6,mean_l6,std_l6,median_l6,percentile_1_flag_gt,percentile_1_flag_lt,percentile_5_flag_gt,percentile_5_flag_lt,percentile_10_flag_gt,percentile_10_flag_lt,percentile_25_flag_gt,percentile_25_flag_lt,percentile_50_flag_gt,percentile_50_flag_lt,percentile_75_flag_gt,percentile_75_flag_lt,percentile_95_flag_gt,percentile_95_flag_lt,percentile_99_flag_gt,percentile_99_flag_lt,trend_slope,mean_a1_dwt,median_a1_dwt,std_a1_dwt,max_a1_dwt,mean_a2_dwt,median_a2_dwt,std_a2_dwt,max_a2_dwt,acct_id,r2,Christmas_Day,Columbus_Day,Independence_Day,Independence_Day_observed,Labor_Day,Martin_Luther_King_Jr_Day,Memorial_Day,New_Years_Day,Thanksgiving,Veterans_Day,Washingtons_Birthday,ENT,SMB,activate,convert,score_convert_lr,prediction_category
SA75596,327,1236,753.7142857142857,322.70146900074394,773.0,431,1236,813.3333333333334,404.0127885764674,773.0,431,1236,824.8333333333334,287.1880336411437,798.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.8571428571428571,0.0,1.0,0.0,1.0,632.9642857142866,1400.7500000000002,1400.7500000000002,17.25,1418.0000000000002,85.38314382827559,116.67261889578036,198.12835170666514,327.3904396893714,SA75596,0.692598203543801,-5.684341886080802e-14,-434.0000000000001,0.0,0.0,-554.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0.5639165033995126,2
SA29383,284,1320,961.0,299.52328790930426,984.0,915,1101,988.3333333333334,99.04207859962013,949.0,915,1173,1038.1666666666667,102.879379210154,1042.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9090909090909091,0.09090909090909091,0.2727272727272727,0.7272727272727273,0.0,1.0,0.0,1.0,-119.0846153846158,1981.833333333334,2029.0000000000005,154.09214415046893,2142.5000000000005,36.65170149150274,35.355339059327434,315.45269499209826,483.6610383315985,SA29383,0.7289445817941864,684.0000000000001,-3.410605131648481e-13,0.0,2.842170943040401e-14,0.0,-533.3999999999997,0.0,-453.3999999999999,0.0,0.0,-61.39999999999968,0,1,1,0,0.272764866647694,1
SA75970,162,749,354.75,167.46023951428535,344.5,210,526,354.3333333333333,159.7633666812681,327.0,210,526,355.5,128.7940216003833,346.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.08333333333333333,0.9166666666666666,0.0,1.0,0.0,1.0,0.0,1.0,-71.61313686313667,709.5000000000001,698.0000000000001,45.838484559010745,770.5000000000001,121.2688129734929,119.85459941111984,157.41545349806037,401.63665171395905,SA75970,0.3052833358592223,-207.8750000000001,-3.907985046680551e-14,-4.6629367034256575e-15,-8.659739592076221e-15,0.0,-55.812500000000036,0.0,-84.87500000000004,0.0,0.0,-53.81250000000008,0,1,0,0,0.13545731509204864,1
SA55636,317,1148,756.0909090909091,241.00682751551025,813.0,317,1007,663.0,345.0043477986908,665.0,317,1007,654.5,260.4056451001015,687.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8181818181818182,0.18181818181818182,0.09090909090909091,0.9090909090909091,0.0,1.0,0.0,1.0,-181.0230769230771,1577.5000000000002,1568.5000000000002,153.22532427767948,1769.5000000000005,26.516504294495537,-62.2253967444162,213.44349369329586,321.02647865869267,SA55636,0.23979219580884958,108.875,6.039613253960852e-14,-2.842170943040401e-14,0.0,0.0,113.31250000000014,0.0,146.8750000000002,0.0,0.0,349.8125,0,1,1,0,0.2601450968017134,1
SA24184,47,208,99.66666666666667,50.813384063650005,82.0,47,208,122.33333333333333,80.99588466911966,112.0,47,208,98.0,59.50126049085011,86.5,1.0,0.0,1.0,0.0,1.0,0.0,0.2222222222222222,0.7777777777777778,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-20.891558441558406,212.0,200.0,22.483327155917106,243.5,20.930360723121805,-7.071067811865483,53.27025436395062,113.84419177103416,SA24184,0.12047347017815634,-3.552713678800501e-15,-3.5000000000000213,0.0,0.0,0.0,0.0,0.0,0.0,22.5,38.0,0.0,1,0,0,1,0.34298639427257555,1
SA46784,24,78,50.583333333333336,19.341234017852464,49.0,24,63,42.666666666666664,19.55334583474995,41.0,24,78,53.666666666666664,19.59251557780845,56.0,1.0,0.0,1.0,0.0,0.75,0.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,6.786963036963033,101.16666666666667,103.00000000000001,4.089281382128427,105.0,-9.310239285622878,-13.081475451951132,16.55504287051062,12.020815280171309,SA46784,4.0503047853412966e-06,0.0,0.0,-0.05000000000000264,-0.05000000000000264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.3363677147705105,1
SA20268,1247,4586,3198.222222222222,1342.5863824888306,4008.0,2188,4128,2999.3333333333335,1008.1792168723443,2682.0,1247,4560,2695.3333333333335,1389.1882041921704,2435.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5555555555555556,0.4444444444444444,0.0,1.0,-522.1716450216443,6897.666666666667,6989.5,448.2897748356769,7395.0,-228.25406896701742,-408.70771952582436,1523.8166162632563,1874.5400769255375,SA20268,0.045606219954941074,0.0,0.0,-325.1071428571427,-325.1071428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0.29781240502061834,1
SA35074,874,2765,1677.0,609.544091924448,1570.5,874,1941,1430.3333333333333,534.9638617078105,1476.0,874,2483,1620.0,555.3391756395365,1570.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8,0.2,0.1,0.9,0.0,1.0,-301.79090909090854,3567.5000000000005,3525.0000000000005,358.2757318044304,4026.000000000001,-181.0193359837562,-328.80465325174464,547.8262498274431,559.3214639185592,SA35074,0.023158614980848702,0.0,0.0,0.0,0.0,0.0,0.0,293.3333333333336,0.0,0.0,0.0,0.0,1,0,1,1,0.6151253209868708,2
SA66747,333,1226,750.0,239.3712597619021,749.0,333,938,725.6666666666666,340.43550539468316,906.0,333,938,702.0,228.51083125313778,729.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.2727272727272727,0.09090909090909091,0.9090909090909091,0.0,1.0,0.0,1.0,-200.9048951048949,1522.8333333333337,1532.0000000000002,173.42257318148913,1730.5000000000005,-100.5270140586875,-61.16473657263637,183.48088759080906,106.06601717798219,SA66747,0.23637189340452602,0.0,-214.0714285714285,0.0,0.0,-245.5714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.2515992988534327,1
SA36716,408,2078,1186.1666666666667,499.0213756276712,1283.0,1249,1590,1440.3333333333333,174.27660007394377,1482.0,609,1678,1320.8333333333333,384.15487328246496,1399.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9166666666666666,0.08333333333333333,0.5833333333333334,0.4166666666666667,0.0,1.0,0.0,1.0,-171.83416583416616,2372.3333333333335,2362.0,71.81612322839182,2465.0000000000005,189.26891509759923,174.30182156248395,520.8945297381334,1180.8683245815344,SA36716,0.11501979194515467,0.0,-193.1000000000003,-6.394884621840902e-14,-1.1368683772161603e-13,-32.60000000000032,0.0,-7.888609052210118e-31,-7.006492321624085e-46,330.3999999999989,267.8999999999998,0.0,0,1,1,0,0.2802021531181678,1
SA32646,472,2353,1719.3333333333333,655.7491898584396,1926.0,472,2314,1559.0,964.8362555376948,1891.0,472,2314,1656.6666666666667,742.5150952449833,1960.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888888,0.1111111111111111,0.7777777777777778,0.2222222222222222,0.0,1.0,0.0,1.0,-351.7398268398278,3572.5000000000014,3782.000000000001,402.41831469255993,3926.000000000001,-15.13208511739208,-73.53910524340085,791.6910508525407,850.6494577674168,SA32646,0.12240631298693128,0.0,0.0,260.1428571428571,260.1428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0.2816020953982803,1
SA63651,222,1226,886.5833333333334,300.61587036474225,937.5,593,1017,850.3333333333334,226.07373428448813,941.0,222,1220,821.1666666666666,356.53073733784396,937.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9166666666666666,0.08333333333333333,0.25,0.75,0.0,1.0,0.0,1.0,-111.39835164835168,1773.1666666666672,1885.5000000000005,175.37832122459034,1908.5000000000005,207.30013801785617,165.4629867976521,159.27618396288184,503.4600282048218,SA63651,0.5522983315962249,219.37500000000006,-5.684341886080802e-14,-3.552713678800501e-15,-5.684341886080802e-14,0.0,408.0624999999999,0.0,111.37499999999977,546.0624999999998,0.0,0.0,0,1,0,1,0.19542180967730147,1
SA41032,87,575,332.55555555555554,169.85737481127447,353.0,257,517,375.6666666666667,131.47369825685033,353.0,87,517,316.1666666666667,164.4219166250858,305.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888888,0.1111111111111111,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-163.00584415584413,715.3333333333334,651.5,138.79621352504148,908.0000000000002,6.78822509939086,-41.01219330881975,192.90961614186062,301.2274887854693,SA41032,0.18605696790560866,183.5000000000001,0.0,-1.536115757510095e-15,0.0,0.0,0.0,0.0,0.0,-51.99999999999994,-43.99999999999994,0.0,1,0,0,0,0.36321567109708675,1
SA16152,292,1888,1212.75,461.3145495606697,1296.5,1020,1439,1173.0,231.22932339995288,1060.0,292,1888,1155.6666666666667,528.4621714623164,1147.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9166666666666666,0.08333333333333333,0.5833333333333334,0.4166666666666667,0.0,1.0,0.0,1.0,-314.6046453546457,2425.5000000000005,2377.0,464.83276562652094,3017.500000000001,-116.31906550518708,84.8528137423857,488.4316311760873,308.2985565973347,SA16152,0.3346846288655868,0.0,0.0,-220.88888888888886,-220.8888888888889,0.0,0.0,631.2222222222224,0.0,0.0,0.0,0.0,1,0,1,0,0.5997759594383841,2
SA35293,39,110,73.18181818181819,25.65470008329149,66.0,52,82,65.66666666666667,15.17673658377628,63.0,52,110,79.16666666666667,23.034032792081085,74.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.7307692307691473,152.16666666666666,152.50000000000003,23.27134623427607,180.5,4.360491817317043,8.838834764831848,26.036566167176844,48.79036790187178,SA35293,0.7980289510759966,7.599999999999993,7.460698725481052e-14,0.0,-5.551115123125783e-16,-1.7763568394002505e-15,13.89999999999998,0.0,43.6,-9.600000000000014,49.39999999999996,0.0,1,0,0,0,0.3363680927432923,1
SA74074,384,938,693.25,174.9613593703686,715.0,616,772,719.3333333333334,89.49487881065224,770.0,384,938,676.3333333333334,192.43873483960206,693.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.75,0.25,0.0,1.0,0.0,1.0,0.0,1.0,13.538211788211907,1386.5,1373.0,100.27212972705827,1515.5000000000002,68.47150664489735,89.095454429505,165.21824791603512,254.55844122715712,SA74074,0.6988310237173372,254.00000000000003,-5.684341886080802e-14,0.0,1.4210854715202004e-14,4.263256414560601e-14,159.50000000000009,0.0,-275.5,0.0,0.0,-252.50000000000017,1,0,1,1,0.5644974659986579,2
SA40081,244,971,560.4545454545455,239.72415966538023,427.0,244,427,356.3333333333333,98.35818894903124,398.0,244,682,458.6666666666667,165.32110169807927,412.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.45454545454545453,0.5454545454545454,0.0,1.0,0.0,1.0,0.0,1.0,-99.46783216783223,1172.166666666667,1051.5,231.82800137649957,1496.5000000000005,-19.68113874302557,-26.16295090390227,244.91883576219925,304.0559159102155,SA40081,0.1916865988214085,0.0,0.0,0.0,0.0,0.0,0.0,-348.10000000000014,0.0,0.0,0.0,0.0,0,1,1,0,0.22540055322633387,1
SA16657,47,337,203.3,97.32311590207584,193.5,47,337,199.0,145.50601362143078,213.0,47,337,185.5,95.38500930439751,188.5,1.0,0.0,1.0,0.0,1.0,0.0,0.7,0.3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-44.421212121212214,423.50000000000006,426.5000000000001,31.09930331481184,460.00000000000006,2.687005768508885,20.506096654409887,115.29301800195883,151.3208511739212,SA16657,0.15216649207412425,3.552713678800501e-14,85.99999999999991,-9.992007221626409e-16,0.0,0.0,0.0,0.0,0.0,69.99999999999994,20.499999999999957,0.0,0,1,0,0,0.12624720165644324,0
SA13892,70,555,280.4166666666667,125.88267144328073,290.5,305,555,429.3333333333333,125.00533321956041,428.0,167,555,320.8333333333333,147.19431601344758,290.5,1.0,0.0,1.0,0.0,1.0,0.0,0.9166666666666666,0.08333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-11.18156843156865,560.8333333333334,487.00000000000006,118.10611989035772,727.5,-55.50788232314398,-54.44722215136416,108.66673057257836,79.19595949289334,SA13892,0.208300684935109,0.0,30.83333333333337,0.0,0.0,0.0,0.0,0.0,0.0,90.33333333333331,-95.66666666666671,0.0,1,0,0,0,0.36407051936385554,1
SA38279,163,2111,1323.3333333333333,612.8449801515629,1422.5,768,932,857.0,82.8914953418021,871.0,768,1735,1242.8333333333333,440.13789505865844,1179.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9166666666666666,0.08333333333333333,0.5833333333333334,0.4166666666666667,0.0,1.0,0.0,1.0,433.66283716283704,2646.6666666666674,2446.5000000000005,505.0340472571024,3340.500000000001,-129.40054095713822,84.14570696119921,714.143659683867,683.7722574073914,SA38279,0.006123168544790447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.19999999999989,0,1,0,0,0.20114002484749693,1
SA23830,536,2837,1412.1666666666667,739.2804650879165,1262.0,1315,1689,1546.6666666666667,202.37177009981738,1636.0,1024,2837,1618.3333333333333,648.5755674296302,1475.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9166666666666666,0.08333333333333333,0.5833333333333334,0.4166666666666667,0.08333333333333333,0.9166666666666666,0.0,1.0,112.0984015984013,2824.333333333334,2911.0000000000005,784.193676474264,3738.500000000001,-223.44574285494897,-114.90485194281396,682.451707693177,811.7585848021567,SA23830,0.4460097151468281,574.3076923076925,8.753886504564434e-12,-2.2737367544323206e-13,0.0,0.0,393.4615384615384,0.0,1054.3076923076924,691.9615384615381,426.461538461538,0.0,0,1,1,0,0.28019996085109705,1
SA61468,1753,3660,2606.5454545454545,712.7634058558791,2644.0,1767,3386,2599.0,810.4375361494555,2644.0,1753,3660,2553.1666666666665,822.5023809489348,2376.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.45454545454545453,0.5454545454545454,0.0,1.0,-152.64685314685457,5289.833333333334,5432.0,233.96592819373396,5477.500000000001,-62.814652395405005,-103.59114344382931,820.3714013244922,936.209378290989,SA61468,0.056627616488621135,0.0,5.684341886080802e-14,0.0,0.0,-2.842170943040401e-14,-27.999999999999943,-1.793662034335766e-43,536.0000000000001,0.0,0.0,175.5,0,1,0,0,0.2152743402951048,1
SA17656,363,1120,793.8,283.39403271377785,818.5,363,953,615.0,304.2564707610998,529.0,363,1120,829.0,313.12553393168054,927.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7,0.3,0.0,1.0,0.0,1.0,0.0,1.0,199.41893939393938,1512.0000000000002,1482.0000000000005,247.49276083689128,1829.0000000000002,46.10336213336291,146.37110370561538,300.7887630879851,417.9001076812496,SA17656,0.29033128898280103,0.0,0.0,221.357142857143,0.0,0.0,0.0,-336.1428571428571,0.0,0.0,0.0,0.0,1,0,1,1,0.5583982072055353,2
SA39357,17,74,39.583333333333336,17.946680287265757,31.5,17,60,35.333333333333336,22.18858565419016,29.0,17,60,31.0,15.56920036482285,29.5,1.0,0.0,1.0,0.0,0.4166666666666667,0.5833333333333334,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.8658841158841228,79.16666666666669,75.50000000000001,10.135197197007193,93.00000000000003,-5.303300858899106,-0.35355339059327395,16.251922963145006,12.020815280171309,SA39357,0.5226249558979184,-22.6,-1.687538997430238e-14,3.552713678800501e-15,-4.440892098500626e-16,-4.551914400963142e-15,-27.900000000000006,0.0,-8.600000000000005,2.599999999999999,-11.399999999999999,0.0,1,0,0,0,0.33636748718599785,1
SA45818,384,1558,793.9166666666666,352.1780175715203,770.5,438,1110,753.0,337.9630157280527,711.0,404,1558,866.1666666666666,440.7159705146464,843.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.08333333333333333,0.9166666666666666,0.0,1.0,0.0,1.0,-28.46628371628378,1587.833333333334,1653.0000000000005,292.08512838250135,1908.5000000000005,70.82852924885253,-3.1819805153394327,374.7562355866959,598.9194436650057,SA45818,0.3937035800725329,0.0,0.0,0.0,0.0,567.7,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.1741347587648402,1
SA15733,389,1137,720.9166666666666,255.72977866679838,787.0,477,851,703.6666666666666,199.22181942079874,783.0,468,851,704.5,181.2862377567586,796.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5833333333333334,0.4166666666666667,0.0,1.0,0.0,1.0,0.0,1.0,-179.91133866133876,1441.8333333333337,1460.0000000000002,114.01486257891507,1571.5000000000002,69.65001794687494,61.51828996322968,157.14576566572413,262.33661582020915,SA15733,0.3640636034024088,-140.92307692307702,-2.2595258997171186e-12,5.684341886080802e-14,5.684341886080802e-14,0.0,-62.38461538461539,0.0,-131.92307692307668,-405.88461538461524,-36.88461538461515,0.0,0,1,1,0,0.236689692971938,1
SA11064,56,814,400.25,184.0198235368827,389.5,373,415,388.0,23.430749027719962,376.0,298,814,445.6666666666667,184.8357829714438,387.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,1.0,0.0,1.0,0.0,1.0,-31.476273726273778,800.5,796.0,18.041618552668766,824.5000000000001,-50.793837115233664,-41.012193308819775,184.32643899102243,260.21529547664954,SA11064,0.004272123544867834,0.0,0.0,0.0,0.0,0.0,0.0,-30.899999999999995,0.0,0.0,0.0,0.0,0,1,0,0,0.13417170361107889,1
SA13928,180,723,489.0,174.5979508598095,512.0,298,512,382.0,114.17530380953667,336.0,298,723,523.1666666666666,181.7981481387164,531.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2,0.8,0.0,1.0,0.0,1.0,0.0,1.0,223.88106060606046,930.3333333333334,875.5,243.76571174433505,1252.5000000000002,-25.173001410241092,26.870057685088796,106.02320500720586,53.033008588991095,SA13928,0.26957282402682603,0.0,0.0,0.0,0.0,-214.99999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0.20421437313171248,1
SA37623,1512,3063,2074.6363636363635,436.571477017744,1961.0,1512,2126,1860.0,315.10633125978285,1942.0,1512,2491,1950.5,369.1952058193606,2006.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09090909090909091,0.9090909090909091,0.0,1.0,-32.24895104895175,4192.0,4042.0000000000005,275.5688056850168,4578.5,71.65348716023686,76.36753236814718,467.61017715376744,857.0134187980957,SA37623,0.5471332527355057,639.1249999999998,1.7053025658242404e-13,1.1368683772161603e-13,0.0,0.0,231.68749999999937,0.0,-462.87500000000006,0.0,0.0,-537.3124999999999,1,0,1,1,0.620234606929624,2
SA24729,278,1186,639.1,244.20913168839533,647.0,416,642,509.6666666666667,117.85725829720177,471.0,416,699,576.6666666666666,111.26484919626083,611.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6,0.4,0.1,0.9,0.0,1.0,0.0,1.0,-70.88106060606093,1309.166666666667,1286.5000000000002,119.47198648869775,1465.5000000000005,151.74511524263312,64.34671708797583,248.9508385203794,642.0529573173852,SA24729,0.058912873680614486,-1.4210854715202004e-14,0.0,-26.33333333333333,0.0,0.0,0.0,-144.83333333333331,0.0,0.0,0.0,0.0,0,1,0,0,0.16971633861115057,1
SA73610,263,1121,582.9166666666666,202.40304450339283,569.5,482,649,545.3333333333334,90.51150939705589,505.0,263,649,511.6666666666667,137.22050381290205,531.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.5833333333333334,0.0,1.0,0.0,1.0,0.0,1.0,-153.13661338661333,1165.8333333333333,1105.5,205.73823714181634,1442.5000000000002,51.5009438964202,63.993163697382556,149.42970290779246,304.05591591021545,SA73610,0.8024466944286078,416.12500000000006,4.973799150320701e-14,5.684341886080802e-14,3.552713678800501e-15,0.0,-78.81249999999997,0.0,-217.87500000000003,0.0,0.0,-214.8125,1,0,1,0,0.5134213179722024,1
SA70468,857,4000,2372.909090909091,1060.0118352684044,2535.0,2545,4000,3356.0,741.7364761153384,3523.0,1194,4000,2873.8333333333335,1024.7695188024802,3034.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9090909090909091,0.09090909090909091,0.36363636363636365,0.6363636363636364,0.0,1.0,-457.49370629370566,4805.833333333335,4016.000000000001,1127.6162418522042,6400.500000000001,-183.25850745751362,45.96194077712562,963.3036399691314,1028.8403666264267,SA70468,0.5133490659615032,370.99999999999983,3.410605131648481e-12,1.1368683772161603e-13,1.1368683772161603e-13,0.0,0.0,0.0,474.99999999999886,-1483.0000000000005,-678.0000000000001,0.0,0,1,1,0,0.29578943675439867,1
SA9201,312,855,555.5,176.78125214827253,540.0,374,800,593.6666666666666,213.31275942459075,607.0,374,800,582.1666666666666,143.7169672191376,600.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,1.0,42.59621212121214,1120.3333333333333,1074.0,97.52378627231866,1256.0,-141.27993488107217,-118.79393923933998,138.64876487008456,37.47665940288704,SA9201,0.007653531343865594,0.0,0.0,0.0,0.0,0.0,32.16666666666663,0.0,0.0,0.0,0.0,-11.333333333333341,0,1,1,0,0.2293354411720518,1
SA47763,63,443,251.08333333333334,102.3784941313656,240.0,226,443,323.3333333333333,110.2104048324537,301.0,63,443,251.0,123.58478870799594,240.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8333333333333334,0.16666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-31.8793706293708,502.1666666666667,516.5,22.425184255405547,519.5,-90.39181686168034,-95.45941546018393,33.048995614255986,-24.748737341529164,SA47763,0.24710037086052505,6.500000000000003,2.4868995751603507e-14,1.4210854715202004e-14,7.105427357601002e-15,0.0,8.249999999999968,0.0,-26.500000000000018,0.0,0.0,-130.24999999999997,0,1,0,0,0.12821636393844088,0
SA36095,219,828,439.9166666666667,176.58346382651376,423.5,347,527,430.3333333333333,90.73771725877465,417.0,293,828,482.6666666666667,189.6909767665997,450.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,1.0,0.0,1.0,3.53621378621366,879.8333333333335,835.0000000000001,132.249973745009,1059.5000000000002,57.86490492709917,131.1683079101046,186.38464558839368,290.6208870676711,SA36095,0.10174031161905983,0.0,0.0,0.0,0.0,144.7,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.4928513366072901,1
SA76767,62,194,119.18181818181819,40.784355289297345,120.0,132,194,167.66666666666666,32.036437588054845,177.0,120,194,146.0,31.311339798865202,130.0,1.0,0.0,1.0,0.0,1.0,0.0,0.18181818181818182,0.8181818181818182,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-12.413986013985992,233.33333333333334,219.5,46.55880391743564,296.0,4.714045207910316,-5.30330085889911,40.82618985134148,74.24621202458749,SA76767,0.026448598130841106,0.0,-8.60000000000001,0.0,0.0,-2.938967133674687e-17,2.938967133674687e-17,8.881784197001252e-16,0.0,10.900000000000006,6.400000000000002,0.0,1,0,0,1,0.3417816444081073,1
SA28776,88,245,148.0,46.44449277461116,137.5,99,204,144.33333333333334,53.94750534856392,130.0,99,204,138.83333333333334,41.31061203452046,128.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4166666666666667,0.5833333333333334,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-27.890609390609356,296.0,301.00000000000006,11.965227397198385,307.5,-7.778174593052022,-17.324116139070412,42.665364563464514,70.71067811865476,SA28776,0.3990725011670728,15.615384615384604,-4.760636329592671e-13,1.0658141036401503e-14,0.0,-6.661338147750939e-16,41.923076923076906,0.0,-57.38461538461539,-18.076923076923073,-45.5769230769231,0.0,1,0,0,1,0.3488354539848875,1
SA16891,184,877,437.75,213.8576948261709,389.0,184,396,293.6666666666667,106.19008114383062,301.0,184,740,426.1666666666667,215.250009678668,349.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.75,0.0,1.0,0.0,1.0,0.0,1.0,153.05669330669363,875.5000000000001,718.5000000000002,315.73274563571425,1316.0,-145.31044353383552,-99.70205614730321,99.2435976104588,-65.76093065034894,SA16891,0.5664679764155749,0.0,-164.75000000000006,0.0,0.0,347.7499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.1453895954398799,1
SA33036,92,171,120.625,24.183450657718094,118.0,92,112,101.0,10.14889156509222,99.0,92,171,121.16666666666667,28.561629271921216,115.5,1.0,0.0,1.0,0.0,1.0,0.0,0.125,0.875,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,10.136904761904727,241.25,241.25,30.249999999999986,271.5,14.31891231902759,14.142135623730951,8.96346752099878,26.162950903902257,SA33036,0.7015867199983716,-5.717648576819556e-15,-3.552713678800501e-15,0.0,0.0,0.0,43.16666666666666,0.0,11.666666666666668,0.0,0.0,-3.8333333333333437,0,1,0,0,0.11806114349642484,0
SA45797,395,1570,813.3,384.93666145657437,670.5,527,1570,954.0,546.5830220561191,765.0,527,1570,903.0,441.4471655815677,713.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6,0.4,0.2,0.8,0.0,1.0,0.0,1.0,-85.1409090909092,1565.0,1660.5000000000002,146.87920206754947,1677.0000000000002,-1.272792206135796,-72.83199846221436,434.1850757453554,472.34732983261375,SA45797,0.10384676324985698,-2.842170943040401e-14,97.00000000000004,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,-128.49999999999994,225.49999999999994,0.0,1,0,1,1,0.551502692683055,2
SA40317,485,1933,970.8571428571429,472.73404382430107,939.0,485,1933,1119.0,740.5916553675177,939.0,485,1933,957.6666666666666,516.4411550861014,846.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.0,1.0,0.0,1.0,136.53571428571516,1961.5000000000005,1961.5000000000005,242.0,2203.5000000000005,-292.74220741123065,-339.05770157894955,328.8468488521671,210.01071401240472,SA40317,0.00544985855255764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.33333333333339,0,1,1,0,0.26492373532630353,1
